filename,title,release_year,genres
10451.jpg,Eat Drink Man Woman,1994,"[35, 18, 10749]"
44251.jpg,Dragon Ball Z: Broly - Second Coming,1994,"[16, 28, 878]"
46717.jpg,Intersection,1994,"[18, 10749]"
161715.jpg,Doraemon: Nobita's Three Visionary Swordsmen,1994,"[16, 10751]"
46094.jpg,The Air Up There,1994,"[10751, 35]"
24767.jpg,Iron Will,1994,"[12, 10751, 28]"
744.jpg,Top Gun,1986,"[28, 18]"
9671.jpg,Crocodile Dundee,1986,"[12, 35]"
679.jpg,Aliens,1986,"[28, 53, 878]"
792.jpg,Platoon,1986,"[18, 10752, 28]"
168.jpg,Star Trek IV: The Voyage Home,1986,"[878, 12]"
8856.jpg,The Karate Kid Part II,1986,"[12, 18, 28, 10749, 10751]"
12118.jpg,Police Academy 3: Back in Training,1986,"[35, 80]"
334649.jpg,Muslim.357,1986,[28]
9930.jpg,Legal Eagles,1986,"[35, 80]"
15596.jpg,Back to School,1986,[35]
4978.jpg,An American Tail,1986,"[16, 35, 12, 18, 10751]"
10136.jpg,The Golden Child,1986,"[28, 12, 35]"
192.jpg,The Name of the Rose,1986,"[18, 53, 9648]"
12151.jpg,Ruthless People,1986,[35]
9377.jpg,Ferris Bueller's Day Off,1986,[35]
9941.jpg,Down and Out in Beverly Hills,1986,[35]
9426.jpg,The Fly,1986,"[27, 878]"
10466.jpg,The Money Pit,1986,"[35, 10749]"
10776.jpg,Little Shop of Horrors,1986,"[27, 35]"
13818.jpg,Heartburn,1986,"[35, 18, 10749]"
235.jpg,Stand by Me,1986,"[80, 18]"
11873.jpg,The Color of Money,1986,[18]
9874.jpg,Cobra,1986,"[28, 80, 53]"
10015.jpg,Heartbreak Ridge,1986,"[10752, 18]"
10013.jpg,Peggy Sue Got Married,1986,"[35, 18, 14]"
11133.jpg,Poltergeist II: The Other Side,1986,"[27, 53]"
2605.jpg,Short Circuit,1986,"[878, 35, 10751]"
11522.jpg,Pretty in Pink,1986,"[10749, 18, 35]"
5143.jpg,Hannah and Her Sisters,1986,"[35, 18]"
8388.jpg,¡Three Amigos!,1986,"[35, 37, 18]"
18169.jpg,About Last Night...,1986,"[35, 18, 10749]"
9994.jpg,The Great Mouse Detective,1986,"[16, 10751, 12, 9648]"
15698.jpg,Running Scared,1986,"[28, 35, 80, 53]"
10658.jpg,Howard the Duck,1986,"[14, 35, 28, 12, 10749, 878]"
13698.jpg,Gung Ho,1986,"[35, 18]"
12278.jpg,Soul Man,1986,[35]
29968.jpg,Nothing in Common,1986,"[18, 35, 10749]"
1890.jpg,Children of a Lesser God,1986,"[18, 10749]"
18499.jpg,The Decline of the American Empire,1986,"[35, 18]"
10945.jpg,Jumpin' Jack Flash,1986,"[10749, 35, 53]"
5693.jpg,Hoosiers,1986,"[18, 10751]"
29355.jpg,Wildcats,1986,[35]
31924.jpg,The Morning After,1986,"[53, 9648, 10749, 80]"
11037.jpg,Iron Eagle,1986,[28]
63030.jpg,Lucky Stars Go Places,1986,"[35, 28]"
48259.jpg,Crimes of the Heart,1986,"[35, 18]"
11038.jpg,Tough Guys,1986,"[35, 80]"
11257.jpg,A Room with a View,1986,"[18, 10749]"
9873.jpg,F/X,1986,"[28, 53]"
88625.jpg,Doraemon: Nobita and the Steel Troops,1986,"[16, 12, 10751, 14, 878]"
10225.jpg,Friday the 13th Part VI: Jason Lives,1986,"[27, 53]"
10122.jpg,Flight of the Navigator,1986,"[10751, 878, 12]"
63510.jpg,"Jo Jo Dancer, Your Life Is Calling",1986,"[18, 35, 14]"
19877.jpg,Fist of the North Star,1986,"[16, 28, 878]"
16113.jpg,The Delta Force,1986,"[28, 53, 12, 10752]"
11028.jpg,The Big Easy,1986,"[18, 28, 80, 9648]"
11416.jpg,The Mission,1986,"[12, 18, 28, 36]"
2099.jpg,Raw Deal,1986,"[28, 80, 53]"
10974.jpg,Armour of God,1986,"[12, 28, 35]"
2620.jpg,Armed and Dangerous,1986,"[28, 35, 80]"
12662.jpg,Psycho III,1986,"[27, 9648, 53]"
11120.jpg,The Mosquito Coast,1986,"[18, 12]"
44326.jpg,Extremities,1986,"[53, 18]"
47951.jpg,The Adventures of Milo and Otis,1986,"[12, 18, 10751]"
3980.jpg,Critters,1986,"[35, 27, 878]"
18282.jpg,One Crazy Summer,1986,"[35, 10749, 10751]"
8009.jpg,Highlander,1986,"[12, 28, 14]"
375936.jpg,Lost in the Wilderness,1986,"[12, 36]"
13597.jpg,Labyrinth,1986,"[12, 10751, 14]"
26555.jpg,Club Paradise,1986,"[35, 18, 10749]"
26789.jpg,No Mercy,1986,"[28, 80, 53]"
19975.jpg,Care Bears Movie II: A New Generation,1986,"[16, 12, 10751]"
12715.jpg,Firewalker,1986,"[28, 12, 35]"
6978.jpg,Big Trouble in Little China,1986,"[28, 35, 14, 12]"
33345.jpg,Under the Cherry Moon,1986,"[35, 10402, 10749]"
14670.jpg,'Round Midnight,1986,"[18, 10402]"
33055.jpg,Murphy's Law,1986,"[28, 53, 80]"
50147.jpg,Naughty Boys,1986,"[28, 35]"
13766.jpg,SpaceCamp,1986,"[10751, 12, 878]"
33278.jpg,Deadly Friend,1986,"[27, 878]"
812.jpg,Aladdin,1992,"[16, 10751, 12, 14, 10749]"
619.jpg,The Bodyguard,1992,"[28, 18, 10749]"
772.jpg,Home Alone 2: Lost in New York,1992,"[35, 10751, 12]"
402.jpg,Basic Instinct,1992,"[53, 9648]"
943.jpg,Lethal Weapon 3,1992,"[28, 35, 53, 80]"
364.jpg,Batman Returns,1992,"[28, 14]"
881.jpg,A Few Good Men,1992,[18]
2005.jpg,Sister Act,1992,"[10402, 35]"
6114.jpg,Bram Stoker's Dracula,1992,"[10749, 27]"
8872.jpg,Wayne's World,1992,"[35, 10402]"
9869.jpg,Patriot Games,1992,"[18, 28, 53, 80]"
8077.jpg,Alien³,1992,"[878, 28, 27]"
33.jpg,Unforgiven,1992,[37]
8845.jpg,Under Siege,1992,"[28, 53]"
9374.jpg,Death Becomes Her,1992,"[35, 14, 27]"
11806.jpg,Beethoven,1992,"[10751, 35]"
11259.jpg,Far and Away,1992,"[12, 18, 10749, 37]"
9475.jpg,Scent of a Woman,1992,[18]
11287.jpg,A League of Their Own,1992,"[35, 18]"
11066.jpg,Boomerang,1992,"[35, 10749]"
10326.jpg,Forever Young,1992,"[12, 14, 18, 878, 10749]"
2322.jpg,Sneakers,1992,"[35, 80, 18]"
1202127.jpg,Kalabang Mortal Ni Baby Ama,1992,[28]
972735.jpg,Totoy Buang: Mad Killer ng Maynila,1992,"[28, 18]"
927605.jpg,Lucio Margallo,1992,"[28, 80]"
9349.jpg,Universal Soldier,1992,"[53, 28, 878, 80]"
10407.jpg,Housesitter,1992,"[35, 10749]"
10158.jpg,White Men Can't Jump,1992,"[35, 18]"
11087.jpg,The Hand That Rocks the Cradle,1992,"[18, 53]"
10411.jpg,The Distinguished Gentleman,1992,[35]
9361.jpg,The Last of the Mohicans,1992,"[28, 36, 10749, 10752]"
9876.jpg,Stop! Or My Mom Will Shoot,1992,"[28, 35]"
10377.jpg,My Cousin Vinny,1992,"[35, 18]"
11386.jpg,The Crying Game,1992,"[80, 18, 53]"
11158.jpg,"Honey, I Blew Up the Kid",1992,"[12, 35, 10751, 878]"
17494.jpg,Unlawful Entry,1992,"[53, 9648]"
10414.jpg,The Mighty Ducks,1992,"[35, 10751, 18, 28]"
1883.jpg,Malcolm X,1992,"[18, 36]"
9605.jpg,Single White Female,1992,"[53, 27]"
18764.jpg,Twin Dragons,1992,"[28, 35, 80]"
9096.jpg,Medicine Man,1992,"[12, 18, 10749]"
11621.jpg,Porco Rosso,1992,"[10751, 35, 16, 12]"
10538.jpg,Passenger 57,1992,"[28, 12, 53]"
31962.jpg,Shining Through,1992,"[18, 10749, 53, 10752]"
293.jpg,A River Runs Through It,1992,"[18, 10751]"
10406.jpg,Encino Man,1992,[35]
12251.jpg,Mo' Money,1992,"[28, 35, 80, 10749, 53, 18]"
13937.jpg,Raising Cain,1992,"[53, 80, 27]"
12518.jpg,Honeymoon in Vegas,1992,"[35, 10749]"
11134.jpg,Police Story 3: Super Cop,1992,"[28, 80, 53]"
10409.jpg,Strictly Ballroom,1992,"[35, 18, 10749]"
13225.jpg,FernGully: The Last Rainforest,1992,"[10751, 14, 16, 12]"
10163.jpg,The Lawnmower Man,1992,"[878, 27]"
11012.jpg,Damage,1992,"[18, 10749]"
11428.jpg,Sleepwalkers,1992,"[27, 14, 53]"
10618.jpg,Once Upon a Time in China II,1992,"[28, 35]"
2731.jpg,Indochine,1992,"[18, 10749]"
16314.jpg,3 Ninjas,1992,"[10751, 28, 12, 35]"
4823.jpg,Final Analysis,1992,"[18, 53, 10749]"
10437.jpg,The Muppet Christmas Carol,1992,"[10402, 35, 10751, 14, 18]"
134162.jpg,Doraemon: Nobita and the Kingdom of Clouds,1992,"[16, 14, 10751]"
8293.jpg,Howards End,1992,"[18, 10749]"
9529.jpg,Candyman,1992,"[18, 27, 53]"
16562.jpg,The Cutting Edge,1992,"[10749, 35, 18]"
12772.jpg,Leap of Faith,1992,"[35, 18, 10749]"
11597.jpg,Toys,1992,"[10751, 14, 35, 878]"
994464.jpg,Enlisted Obaid,1992,[35]
2613.jpg,Prelude to a Kiss,1992,"[18, 35, 10749]"
14361.jpg,Captain Ron,1992,"[12, 35]"
18183.jpg,Like Water for Chocolate,1992,"[18, 10749]"
10403.jpg,The Player,1992,"[9648, 18, 53, 35, 80]"
37753.jpg,Consenting Adults,1992,"[53, 18]"
766.jpg,Army of Darkness,1992,"[14, 27, 35]"
37264.jpg,Straight Talk,1992,"[35, 10749]"
14603.jpg,Kuffs,1992,"[28, 35, 80]"
16136.jpg,Juice,1992,"[80, 18, 53, 28]"
39465.jpg,Godzilla vs. Mothra,1992,"[28, 12, 14, 878]"
18722.jpg,Mr. Baseball,1992,[35]
39103.jpg,Dragon Ball Z: The Return of Cooler,1992,"[28, 16, 878]"
39104.jpg,Dragon Ball Z: Super Android 13!,1992,"[28, 16, 878]"
862.jpg,Toy Story,1995,"[16, 12, 10751, 35]"
1572.jpg,Die Hard: With a Vengeance,1995,"[28, 53]"
568.jpg,Apollo 13,1995,"[18, 36]"
710.jpg,GoldenEye,1995,"[12, 28, 53]"
10530.jpg,Pocahontas,1995,"[12, 16, 10751, 10749]"
414.jpg,Batman Forever,1995,"[28, 80, 14]"
807.jpg,Se7en,1995,"[80, 9648, 53]"
8839.jpg,Casper,1995,"[14, 35, 10751]"
9804.jpg,Waterworld,1995,"[12, 28, 878]"
8844.jpg,Jumanji,1995,"[12, 14, 10751]"
9598.jpg,Babe,1995,"[14, 18, 35, 10751]"
197.jpg,Braveheart,1995,"[28, 18, 36, 10752]"
9273.jpg,Ace Ventura: When Nature Calls,1995,"[80, 35, 12]"
6950.jpg,Outbreak,1995,"[28, 18, 878, 53]"
949.jpg,Heat,1995,"[80, 18, 28]"
2064.jpg,While You Were Sleeping,1995,"[10749, 35]"
688.jpg,The Bridges of Madison County,1995,"[18, 10749]"
9909.jpg,Dangerous Minds,1995,[18]
63.jpg,Twelve Monkeys,1995,"[878, 53, 9648]"
8963.jpg,Crimson Tide,1995,"[53, 28, 18, 10752]"
10329.jpg,Congo,1995,"[28, 12, 878]"
9737.jpg,Bad Boys,1995,"[28, 35, 80, 53]"
11472.jpg,Nine Months,1995,"[10749, 35]"
4584.jpg,Sense and Sensibility,1995,"[18, 10749]"
6520.jpg,First Knight,1995,"[28, 12, 18, 10749]"
9312.jpg,Mortal Kombat,1995,"[28, 14]"
524.jpg,Casino,1995,"[80, 18]"
8012.jpg,Get Shorty,1995,"[35, 53, 80]"
9482.jpg,Judge Dredd,1995,"[878, 28]"
9348.jpg,Species,1995,"[878, 27, 28]"
1642.jpg,The Net,1995,"[80, 18, 9648, 53, 28]"
9087.jpg,The American President,1995,"[35, 18, 10749]"
2054.jpg,Mr. Holland's Opus,1995,"[18, 10402]"
3512.jpg,Under Siege 2: Dark Territory,1995,"[28, 53]"
397.jpg,French Kiss,1995,"[35, 10749]"
533216.jpg,Kahit Butas Ng Karayom Papasukin Ko...,1995,[28]
19404.jpg,Dilwale Dulhania Le Jayenge,1995,"[35, 18, 10749]"
17704.jpg,The Living Sea,1995,[99]
31357.jpg,Waiting to Exhale,1995,"[35, 18, 10749]"
18402.jpg,Something to Talk About,1995,"[35, 18]"
11517.jpg,Money Train,1995,"[28, 35, 80]"
11862.jpg,Father of the Bride Part II,1995,"[35, 10751]"
33542.jpg,Rumble in the Bronx,1995,"[80, 28, 35, 53]"
15602.jpg,Grumpier Old Men,1995,"[10749, 35]"
9070.jpg,Mighty Morphin Power Rangers: The Movie,1995,"[28, 12, 878, 14]"
9091.jpg,Sudden Death,1995,"[28, 18, 53, 80]"
9603.jpg,Clueless,1995,"[35, 10749]"
11860.jpg,Sabrina,1995,"[10749, 18, 35]"
9560.jpg,A Walk in the Clouds,1995,"[18, 10749]"
451.jpg,Leaving Las Vegas,1995,"[18, 10749]"
9090.jpg,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,"[35, 18]"
12106.jpg,The Quick and the Dead,1995,"[37, 28, 18, 10749, 53]"
9066.jpg,The Brady Bunch Movie,1995,"[10751, 35, 10749]"
11929.jpg,Dolores Claiborne,1995,"[80, 18, 9648]"
37653.jpg,The Three Brothers,1995,[35]
22625.jpg,Circle of Friends,1995,"[18, 10749]"
11861.jpg,How to Make an American Quilt,1995,"[18, 10749]"
687.jpg,Dead Man Walking,1995,[18]
16295.jpg,Higher Learning,1995,"[18, 80, 53]"
9061.jpg,Just Cause,1995,"[28, 18, 9648, 53]"
11359.jpg,The Indian in the Cupboard,1995,"[12, 10751, 14]"
15789.jpg,A Goofy Movie,1995,"[12, 35, 10749, 16, 10751]"
10525.jpg,Forget Paris,1995,"[35, 18, 10749]"
11381.jpg,Tommy Boy,1995,[35]
1710.jpg,Copycat,1995,"[53, 80, 9648, 27, 18]"
11780.jpg,Rob Roy,1995,"[12, 36, 18, 28, 10752]"
12665.jpg,Powder,1995,"[18, 14]"
9691.jpg,Assassins,1995,"[28, 12, 80, 53]"
11008.jpg,Major Payne,1995,"[12, 35, 10751]"
9073.jpg,Free Willy 2: The Adventure Home,1995,"[10751, 12, 18, 35]"
8438.jpg,Murder in the First,1995,"[80, 18]"
10634.jpg,Friday,1995,"[35, 18]"
9263.jpg,Now and Then,1995,"[35, 18, 10749]"
11017.jpg,Billy Madison,1995,[35]
17207.jpg,Houseguest,1995,[35]
11448.jpg,Mighty Aphrodite,1995,"[35, 10749]"
8068.jpg,Desperado,1995,"[53, 28, 80]"
11443.jpg,Dead Presidents,1995,"[28, 80, 18, 53, 10752]"
9271.jpg,Virtuosity,1995,"[28, 80, 878, 53]"
45325.jpg,Tom and Huck,1995,"[10751, 28, 12, 18]"
602.jpg,Independence Day,1996,"[28, 12, 878]"
664.jpg,Twister,1996,"[28, 12, 18]"
954.jpg,Mission: Impossible,1996,"[12, 28, 53]"
9802.jpg,The Rock,1996,"[28, 12, 53]"
10545.jpg,The Hunchback of Notre Dame,1996,"[18, 16, 10751]"
11674.jpg,101 Dalmatians,1996,"[10751, 35]"
3595.jpg,Ransom,1996,"[28, 53]"
9390.jpg,Jerry Maguire,1996,"[35, 18, 10749]"
2300.jpg,Space Jam,1996,"[10751, 35, 12, 16, 878]"
9268.jpg,Eraser,1996,"[28, 9648, 53]"
409.jpg,The English Patient,1996,"[18, 10749, 10752]"
11000.jpg,The Birdcage,1996,[35]
4232.jpg,Scream,1996,"[80, 27, 9648]"
819.jpg,Sleepers,1996,"[80, 18, 53]"
11228.jpg,Daylight,1996,"[28, 12, 53]"
1645.jpg,A Time to Kill,1996,"[80, 18, 53]"
9294.jpg,Phenomenon,1996,"[18, 10749, 878, 14]"
9208.jpg,Broken Arrow,1996,"[28, 53]"
454.jpg,Romeo + Juliet,1996,"[18, 10749]"
199.jpg,Star Trek: First Contact,1996,"[878, 28, 12, 53]"
8818.jpg,Evita,1996,"[36, 18]"
9279.jpg,Jingle All the Way,1996,"[10751, 35, 12]"
9327.jpg,The Nutty Professor,1996,"[14, 35, 10749, 878]"
2320.jpg,Executive Decision,1996,"[28, 12, 18, 53]"
2928.jpg,Michael,1996,"[35, 18, 14]"
2925.jpg,The First Wives Club,1996,[35]
8840.jpg,DragonHeart,1996,"[14, 28, 12, 18]"
9879.jpg,Striptease,1996,"[35, 80, 18]"
9894.jpg,The Cable Guy,1996,"[35, 18, 53]"
1592.jpg,Primal Fear,1996,"[80, 18, 9648, 53]"
75.jpg,Mars Attacks!,1996,"[35, 14, 878]"
10684.jpg,Courage Under Fire,1996,"[18, 53, 9648, 10752]"
9302.jpg,Up Close & Personal,1996,"[18, 10749]"
1274113.jpg,‘Wag Na ‘Wag Kang Lalayo,1996,[28]
7300.jpg,One Fine Day,1996,"[10749, 35]"
11412.jpg,The Long Kiss Goodnight,1996,"[80, 28, 9648, 53]"
627.jpg,Trainspotting,1996,"[18, 80]"
3179.jpg,Beavis and Butt-Head Do America,1996,"[16, 35, 12, 80, 10402]"
275.jpg,Fargo,1996,"[80, 18, 53]"
12123.jpg,Chain Reaction,1996,"[53, 28, 878]"
7095.jpg,Jack,1996,"[35, 10751, 18]"
9103.jpg,The Quest,1996,"[28, 12, 18]"
10478.jpg,Tin Cup,1996,"[18, 10749, 35]"
9404.jpg,Police Story 4: First Strike,1996,"[28, 12, 35, 80, 18, 53]"
10988.jpg,Diabolique,1996,"[9648, 53, 27]"
10861.jpg,Maximum Risk,1996,"[28, 53, 80]"
9306.jpg,The Island of Dr. Moreau,1996,"[878, 27]"
21539.jpg,The Preacher's Wife,1996,"[10751, 14, 18, 35, 10749]"
9333.jpg,Last Man Standing,1996,"[80, 28, 18, 53, 37]"
11239.jpg,Shall We Dance?,1996,"[10402, 35, 18, 10749]"
10061.jpg,Escape from L.A.,1996,"[28, 12, 878, 53]"
15691.jpg,Doctor Who,1996,"[10770, 12, 878]"
9400.jpg,Set It Off,1996,"[80, 18, 53]"
9614.jpg,Happy Gilmore,1996,[35]
25189.jpg,The Mirror Has Two Faces,1996,"[35, 18, 10749]"
160255.jpg,English Babu Desi Mem,1996,[10749]
10586.jpg,The Ghost and the Darkness,1996,"[12, 53, 36]"
9099.jpg,Sgt. Bilko,1996,[35]
9101.jpg,Down Periscope,1996,[35]
7863.jpg,Shine,1996,[18]
28121.jpg,A Thin Line Between Love and Hate,1996,"[35, 53, 80, 10749]"
9591.jpg,That Thing You Do!,1996,"[35, 18, 10749, 10402]"
10874.jpg,Muppet Treasure Island,1996,"[10751, 35, 12, 10402]"
12498.jpg,Sling Blade,1996,[18]
10830.jpg,Matilda,1996,"[35, 10751, 14]"
11062.jpg,City Hall,1996,"[18, 53]"
44705.jpg,Twelfth Night,1996,"[18, 35, 10749]"
25059.jpg,Homeward Bound II: Lost in San Francisco,1996,"[12, 35, 18, 10751]"
13997.jpg,Black Sheep,1996,[35]
11107.jpg,Eddie,1996,"[28, 35]"
10779.jpg,The Frighteners,1996,"[27, 35]"
10539.jpg,James and the Giant Peach,1996,"[12, 16, 10751, 14]"
10535.jpg,Spy Hard,1996,"[35, 28]"
9283.jpg,Beautiful Girls,1996,"[35, 18, 10749]"
17182.jpg,Eye for an Eye,1996,[53]
38223.jpg,Harriet the Spy,1996,"[35, 18, 10751]"
755.jpg,From Dusk Till Dawn,1996,"[27, 28, 53, 80]"
26949.jpg,In Love and War,1996,"[18, 10749]"
10546.jpg,The Crow: City of Angels,1996,"[28, 14, 53]"
11076.jpg,Fly Away Home,1996,"[12, 18, 10751]"
280.jpg,Terminator 2: Judgment Day,1991,"[28, 53, 878]"
10020.jpg,Beauty and the Beast,1991,"[10749, 10751, 16, 14]"
8367.jpg,Robin Hood: Prince of Thieves,1991,"[28, 12, 18]"
879.jpg,Hook,1991,"[12, 14, 35, 10751]"
274.jpg,The Silence of the Lambs,1991,"[80, 18, 53]"
820.jpg,JFK,1991,"[18, 53, 36]"
37137.jpg,The Naked Gun 2½: The Smell of Fear,1991,"[35, 80]"
2907.jpg,The Addams Family,1991,"[35, 14]"
1598.jpg,Cape Fear,1991,"[18, 80, 53]"
9595.jpg,Hot Shots!,1991,"[28, 35, 10752]"
1406.jpg,City Slickers,1991,"[35, 37]"
7442.jpg,Sleeping with the Enemy,1991,"[18, 53]"
2924.jpg,Backdraft,1991,"[18, 53, 28, 80]"
1633.jpg,Fried Green Tomatoes,1991,"[18, 35]"
519032.jpg,Batas Ng .45,1991,"[28, 18]"
174.jpg,Star Trek VI: The Undiscovered Country,1991,"[878, 28, 12, 53]"
11846.jpg,Father of the Bride,1991,"[35, 10749]"
1089.jpg,Point Break,1991,"[28, 53, 80]"
9079.jpg,Dying Young,1991,"[18, 10749]"
1497.jpg,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,"[878, 12, 28, 35, 10751]"
10333.jpg,The Prince of Tides,1991,"[18, 10749]"
11384.jpg,The Hard Way,1991,"[28, 35, 80]"
10276.jpg,What About Bob?,1991,[35]
9319.jpg,The Last Boy Scout,1991,"[28, 53]"
4032.jpg,My Girl,1991,"[35, 18]"
650.jpg,Boyz n the Hood,1991,"[80, 18]"
11821.jpg,Doc Hollywood,1991,"[35, 10749]"
10804.jpg,King Ralph,1991,[35]
10337.jpg,Bugsy,1991,"[80, 18, 9648]"
10952.jpg,New Jack City,1991,"[53, 80, 18]"
10249.jpg,The Rocketeer,1991,"[28, 12, 878, 10751]"
1541.jpg,Thelma & Louise,1991,"[18, 53, 80, 12]"
11364.jpg,Regarding Henry,1991,"[10749, 18]"
177.jpg,The Fisher King,1991,"[35, 18]"
13697.jpg,Grand Canyon,1991,[18]
10380.jpg,An American Tail: Fievel Goes West,1991,"[16, 10751, 37, 12, 35]"
14362.jpg,Out for Justice,1991,"[28, 80, 18, 53]"
26142.jpg,The Doctor,1991,[18]
1649.jpg,Bill & Ted's Bogus Journey,1991,"[12, 35, 878]"
11498.jpg,Dead Again,1991,"[9648, 18, 80, 53]"
25562.jpg,Soapdish,1991,[35]
11284.jpg,Freddy's Dead: The Final Nightmare,1991,"[27, 53]"
12227.jpg,White Fang,1991,"[28, 12, 18, 10751]"
10537.jpg,The Doors,1991,"[10402, 18, 36]"
11894.jpg,Curly Sue,1991,"[35, 18, 10751, 10749]"
28597.jpg,Problem Child 2,1991,"[35, 10751]"
1713.jpg,Jungle Fever,1991,"[18, 10749]"
13122.jpg,The People Under the Stairs,1991,"[27, 35, 9648, 53]"
9594.jpg,Double Impact,1991,"[53, 28, 80, 18]"
2107.jpg,L.A. Story,1991,"[35, 14, 10749]"
188403.jpg,Doraemon: Nobita's Dorabian Nights,1991,"[16, 12, 14, 10751]"
15413.jpg,Don't Tell Mom the Babysitter's Dead,1991,"[35, 10751]"
2611.jpg,Only the Lonely,1991,"[35, 10749]"
11521.jpg,Little Man Tate,1991,"[18, 10751]"
19065.jpg,Pure Luck,1991,"[35, 18]"
10975.jpg,Operation Condor,1991,"[28, 12, 80, 53]"
11890.jpg,Oscar,1991,[35]
25221.jpg,For the Boys,1991,"[18, 10402, 35, 10752]"
3784.jpg,Frankie and Johnny,1991,"[18, 10749, 35]"
9546.jpg,Ricochet,1991,"[80, 53, 28, 18]"
16820.jpg,F/X2,1991,"[28, 53]"
11187.jpg,Child's Play 3,1991,"[27, 53]"
21219.jpg,Mobsters,1991,"[28, 80, 18, 53]"
30815.jpg,Mortal Thoughts,1991,"[9648, 53]"
68430.jpg,Paradise,1991,[18]
9292.jpg,Hudson Hawk,1991,"[28, 12, 35]"
10404.jpg,Raise the Red Lantern,1991,[18]
12186.jpg,Defending Your Life,1991,"[35, 14, 10749, 18]"
24752.jpg,Dragon Ball Z: Cooler's Revenge,1991,"[28, 16, 878]"
12647.jpg,Billy Bathgate,1991,[80]
8010.jpg,Highlander II: The Quickening,1991,"[14, 28, 12, 878]"
10261.jpg,Switch,1991,"[14, 35]"
31696.jpg,A Kiss Before Dying,1991,"[9648, 53, 80]"
39102.jpg,Dragon Ball Z: Lord Slug,1991,"[28, 16, 878]"
10750.jpg,Toy Soldiers,1991,"[28, 12, 53]"
11663.jpg,The Commitments,1991,"[35, 18, 10402]"
13644.jpg,All I Want For Christmas,1991,"[10751, 18, 35]"
9585.jpg,Not Without My Daughter,1991,"[18, 53]"
18886.jpg,Flight of the Intruder,1991,"[28, 10752]"
24331.jpg,Scanners II: The New Order,1991,"[27, 878, 28]"
597.jpg,Titanic,1997,"[18, 10749]"
330.jpg,The Lost World: Jurassic Park,1997,"[12, 28, 878]"
607.jpg,Men in Black,1997,"[28, 12, 35, 878]"
714.jpg,Tomorrow Never Dies,1997,"[12, 28, 53]"
9772.jpg,Air Force One,1997,"[28, 53]"
2898.jpg,As Good as It Gets,1997,"[18, 35, 10749]"
1624.jpg,Liar Liar,1997,[35]
8874.jpg,My Best Friend's Wedding,1997,"[35, 10749]"
18.jpg,The Fifth Element,1997,"[878, 28, 12]"
9427.jpg,The Full Monty,1997,[35]
11970.jpg,Hercules,1997,"[16, 10751, 14, 12, 35, 10749]"
1281.jpg,Bean,1997,"[10751, 12, 35]"
754.jpg,Face/Off,1997,"[28, 80, 878]"
415.jpg,Batman & Robin,1997,"[28, 878, 12]"
637.jpg,Life Is Beautiful,1997,"[35, 18]"
489.jpg,Good Will Hunting,1997,[18]
1701.jpg,Con Air,1997,"[28, 53, 80]"
9619.jpg,Dante's Peak,1997,"[28, 12, 18, 53]"
9574.jpg,Flubber,1997,"[35, 10751, 878]"
128.jpg,Princess Mononoke,1997,"[12, 14, 16]"
10603.jpg,George of the Jungle,1997,"[12, 35, 10751, 10749]"
4233.jpg,Scream 2,1997,"[27, 9648]"
686.jpg,Contact,1997,"[18, 878, 9648]"
123052.jpg,Michael Jackson: HIStory World Tour - Live in Copenhagen,1997,[10402]
1639.jpg,Speed 2: Cruise Control,1997,"[28, 12, 53, 10749, 18]"
8078.jpg,Alien Resurrection,1997,"[878, 27, 28]"
4824.jpg,The Jackal,1997,"[28, 53, 12, 80]"
1813.jpg,The Devil's Advocate,1997,"[18, 9648, 53, 27]"
4477.jpg,The Devil's Own,1997,"[80, 53, 18]"
9444.jpg,Anastasia,1997,"[16, 10751, 14, 12]"
8834.jpg,Conspiracy Theory,1997,"[28, 18, 9648, 53]"
9360.jpg,Anaconda,1997,"[12, 27, 53]"
978.jpg,Seven Years in Tibet,1997,"[12, 18, 36]"
2118.jpg,L.A. Confidential,1997,"[80, 9648, 53, 18]"
3597.jpg,I Know What You Did Last Summer,1997,"[27, 53, 9648]"
9366.jpg,Donnie Brasco,1997,"[80, 18, 53]"
10357.jpg,Volcano,1997,"[878, 28, 18, 53]"
6283.jpg,MouseHunt,1997,"[35, 10751]"
563.jpg,Starship Troopers,1997,"[12, 28, 53, 878]"
10003.jpg,The Saint,1997,"[53, 28, 10749, 878, 12]"
6623.jpg,The Peacemaker,1997,"[28, 53]"
2649.jpg,The Game,1997,"[18, 53, 9648]"
491127.jpg,Eseng ng Tondo,1997,[28]
6116.jpg,Spice World,1997,"[12, 14, 18, 35, 10402]"
10336.jpg,Spawn,1997,"[28, 12, 14, 27, 878, 53]"
9714.jpg,Home Alone 3,1997,"[35, 10751]"
9438.jpg,Mr. Magoo,1997,"[35, 10751]"
184.jpg,Jackie Brown,1997,"[80, 18, 53]"
816.jpg,Austin Powers: International Man of Mystery,1997,"[878, 35, 80]"
586.jpg,Wag the Dog,1997,"[35, 18]"
10806.jpg,In & Out,1997,[35]
9437.jpg,Kiss the Girls,1997,"[53, 80, 9648, 18]"
16052.jpg,Selena,1997,"[18, 10402, 36]"
9446.jpg,Jungle 2 Jungle,1997,"[35, 10751]"
9823.jpg,Mortal Kombat: Annihilation,1997,"[28, 14, 878]"
